beta_norm_mean,Market Sharpe Ratio,Expected Return,Volatility,R2,SR,IR,Alpha,Precision,Recall,Accuracy,feature_complexity_ratio,param_complexity_ratio,n_params,hidden_size,train_window,num_layers,dropout,seq_len
36.75090090873802,0.6724513096819877,0.20008271331405125,3.731596026106907,-0.8023382399577281,0.05361853531685561,0.025978399966391775,0.008078407839933612,0.6008836524300442,0.6375,0.5290262172284644,0.3888888888888889,13059.583333333334,470145,128,36,4,0.5,12
19.236706171050333,0.6781657446624462,0.8577040823026271,2.5292167557878193,-0.3282437802189675,0.33911845647071204,0.19223263149270434,0.04051649938171108,0.6078147612156295,0.6687898089171974,0.5411877394636015,0.23333333333333334,525.35,31521,32,60,4,0.5,12
26.58420654997432,0.6781657446624462,0.8556503514183267,2.909545560953985,-0.442672299886848,0.294083846941986,0.20167636247104986,0.048898880431415825,0.6111111111111112,0.6656050955414012,0.5440613026819924,0.23333333333333334,2006.4166666666667,120385,64,60,4,0.5,12
37.56888449867113,0.6781657446624462,0.6575096089181822,3.203779737562066,-0.5546967246579337,0.2052293424573931,0.13451673435330855,0.035913498990345745,0.6106194690265486,0.6592356687898089,0.5421455938697318,0.23333333333333334,7835.75,470145,128,60,4,0.5,12
26.476506738046837,0.6361514499216312,0.6954846721943343,3.929531164457721,-1.003173796364781,0.1769892241814837,0.16820822965694895,0.05508162337960353,0.613251155624037,0.613251155624037,0.5402930402930403,1.1666666666666667,5442.75,65313,32,12,8,0.5,12
36.69497427352725,0.6361514499216312,0.700649693745294,3.9046620406376804,-0.9865345862978196,0.1794392668183055,0.17065867513111593,0.055530370890832174,0.6126543209876543,0.6117103235747303,0.5393772893772893,1.1666666666666667,21125.416666666668,253505,64,12,8,0.5,12
51.399390234530664,0.6361514499216312,0.6888327368268452,3.8830931549129137,-0.9747345124501814,0.1773927921238072,0.16948785174414283,0.05484475974571465,0.6123076923076923,0.613251155624037,0.5393772893772893,1.1666666666666667,83210.75,998529,128,12,8,0.5,12
27.222775838169074,0.6724513096819877,0.9768224447168521,2.1742717382814765,-0.16417856903193107,0.44926419615283375,0.21477122051493602,0.03891424958015369,0.6102564102564103,0.74375,0.5617977528089888,0.3888888888888889,1814.25,65313,32,36,8,0.5,12
37.95266294645498,0.6724513096819877,1.0220475439083174,2.480618549485441,-0.2575685383846458,0.4120131828089097,0.24536650082741301,0.050721724447901295,0.6179310344827587,0.7,0.5608614232209738,0.3888888888888889,7041.805555555556,253505,64,36,8,0.5,12
53.228312564007005,0.6724513096819877,0.9119405345554656,2.4204674102577073,-0.27996709988198076,0.37676216200670565,0.2150006274466138,0.04336683432662396,0.6251728907330567,0.70625,0.5702247191011236,0.3888888888888889,27736.916666666668,998529,128,36,8,0.5,12
